CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
37169070200,NC,Stokes,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1496,128,0.0349727,0,3660,R,3660,1,1340.98,0.366389,740,1,577,1,16.3256,0.0109128,3660,1,1340.98,0.366389,740,1,577,1,16.3256,0.0109128,1203.63,0.328861,485.064,0.132531,261.449,0.35331,182.09,0.315581,9.40293,0.00628538,0,0,0,0,0,0,0,0,0,0
37169070300,NC,Stokes,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1976,3,0.000634,1,4732,R,4732,1,1947.43,0.411544,1033,1,790,1,98.0356,0.0496131,4732,1,1947.43,0.411544,1033,1,790,1,98.0356,0.0496131,636.834,0.13458,205.266,0.0433784,141.391,0.136874,101.723,0.128764,12.1904,0.00616925,0,0,0,0,0,0,0,0,0,0
37169070400,NC,Stokes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2119,17,0.0031853,0,5337,R,5337,1,1620.91,0.303712,1252,1,710,1,71.3108,0.033653,5337,1,1620.91,0.303712,1252,1,710,1,71.3108,0.033653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169070501,NC,Stokes,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2933,212,0.030796,1,6884,U,5714.54,0.830119,2272.04,0.330047,1341.2,0.872041,961.38,0.697663,164.437,0.0560644,4013.43,0.583009,1710.87,0.248528,955.581,0.621314,574.723,0.41707,135.194,0.0460941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169070503,NC,Stokes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2320,0,0,0,5850,R,5376.32,0.919029,1751.45,0.299393,1284.18,0.917272,757.932,0.943875,43.299,0.0186633,4332.85,0.740659,1467.52,0.250858,1033.55,0.738247,604.425,0.752709,43.299,0.0186633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169070504,NC,Stokes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1300,0,0,0,3394,R,3226.29,0.950587,1403.89,0.41364,768.772,0.950274,367.173,0.956181,34.5521,0.0265786,2629.46,0.774738,1195.8,0.352328,626.436,0.774334,313.135,0.815457,34.5521,0.0265786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169070600,NC,Stokes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2120,0,0,0,5143,R,5143,1,1367.05,0.265808,1105,1,816,1,87.6714,0.0413545,5143,1,1367.05,0.265808,1105,1,816,1,87.6714,0.0413545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169070700,NC,Stokes,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2414,94,0.0165464,0,5681,R,4880.19,0.859036,1646.25,0.289782,1025.86,0.85703,943.25,0.852848,106.878,0.0442741,3363.16,0.592001,1113.33,0.195974,742.654,0.62043,522.058,0.472023,65.9917,0.0273371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930101,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,836,0,0,1,2093,R,2093,1,1129.67,0.539737,532,1,291,1,85.0939,0.101787,2093,1,1129.67,0.539737,532,1,291,1,85.0939,0.101787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930102,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1871,4,0.0008363,1,4783,R,4783,1,1696.97,0.354792,1176,1,663,1,83.3454,0.0445459,4783,1,1696.97,0.354792,1176,1,663,1,83.3454,0.0445459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930201,NC,Surry,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1408,0,0,1,3543,R,3543,1,1551.56,0.437922,842,1,543,1,101.384,0.072006,3224.25,0.910034,1419.59,0.400676,773.033,0.918091,486.38,0.895727,94.3251,0.0669923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930202,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1387,0,0,0,3332,R,2369.4,0.711104,753.462,0.226129,551.657,0.733586,424.682,0.66879,60.5266,0.0436385,1895.82,0.568973,585.339,0.175672,453.641,0.603245,327.271,0.515388,48.8295,0.0352051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930301,NC,Surry,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,875,0,0,0,2042,C,2042,1,533.455,0.261241,427,1,480,1,113.388,0.129586,1832.52,0.897417,483.831,0.23694,387.11,0.906582,427.651,0.89094,97.6537,0.111604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930302,NC,Surry,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1692,10,0.0027548,1,3630,C,2994.79,0.825012,1141.38,0.314429,607.073,0.800887,622.395,0.863238,200.381,0.118428,1887.07,0.519855,554.859,0.152854,417.593,0.550914,405.515,0.562434,98.6495,0.0583035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930400,NC,Surry,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1167,177,0.0687112,1,2576,C,1775.44,0.689224,858.3,0.333191,371.024,0.667309,367.622,0.680782,130.081,0.111466,16.7801,0.00651402,6.76855,0.00262754,4.3807,0.00787897,2.37118,0.00439108,1.09953,0.000942182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930501,NC,Surry,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1148,0,0,0,2891,C,2748.89,0.950844,1072.88,0.371109,660.578,0.96154,463.13,0.939412,46.6633,0.0406475,2034.58,0.703765,819.371,0.283421,515.966,0.751043,303.128,0.614864,19.9217,0.0173534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930502,NC,Surry,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1452,135,0.0404434,0,3338,C,1995.54,0.597826,712.205,0.213363,366.877,0.58513,452.786,0.611873,71.4975,0.0492407,155.209,0.0464977,43.7935,0.0131197,39.2883,0.0626607,17.2041,0.0232488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930600,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1474,21,0.0060069,0,3496,R,3083.14,0.881904,1309.69,0.374625,725.528,0.893508,539.247,0.842574,106.394,0.0721805,2116.64,0.605445,814.83,0.233075,507.087,0.624492,336.011,0.525017,52.5413,0.0356454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930700,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1738,0,0,0,4355,R,4353.24,0.999597,1430.04,0.328367,986.558,0.999552,651.702,0.999543,90.5449,0.0520972,4345.74,0.997873,1426.99,0.327667,984.676,0.997645,650.43,0.997592,90.5433,0.0520962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930801,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2057,64,0.0123053,1,5201,R,5201,1,2572.23,0.494565,1297,1,684,1,67.9708,0.0330436,5201,1,2572.23,0.494565,1297,1,684,1,67.9708,0.0330436,168.301,0.0323593,103.843,0.019966,45.8548,0.0353545,23.9875,0.0350694,0.601123,0.000292233,0,0,0,0,0,0,0,0,0,0
37171930802,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1315,15,0.0047229,1,3176,R,3176,1,1270.43,0.400008,703,1,543,1,34.8941,0.0265355,3176,1,1270.43,0.400008,703,1,543,1,34.8941,0.0265355,99.8418,0.0314364,44.8051,0.0141074,18.1085,0.0257589,20.1157,0.0370454,1.51904,0.00115516,0,0,0,0,0,0,0,0,0,0
37171930901,NC,Surry,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1832,199,0.0445489,1,4467,C,3075.28,0.688445,1259.45,0.281946,704.227,0.691775,747.222,0.740557,160.55,0.0876366,1219.57,0.273017,508.633,0.113864,301.173,0.295848,227.464,0.225435,33.7786,0.0184381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171930902,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,667,0,0,0,1605,R,1605,1,564.444,0.351679,335,1,312,1,37.4337,0.0561224,1604.96,0.999977,564.431,0.351671,335,1,311.986,0.999955,37.4327,0.056121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931001,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,970,0,0,1,2540,R,2540,1,1192.96,0.469668,680,1,322,1,15.7015,0.0161871,2526.38,0.994638,1185.54,0.46675,675.993,0.994107,321.046,0.997037,15.628,0.0161114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931002,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1942,229,0.0439034,1,5216,R,4442.13,0.851636,2220.89,0.425783,1083.45,0.852437,628.603,0.898004,78.2499,0.0402934,3277.83,0.628419,1635.7,0.313592,828.672,0.651984,429.994,0.614277,49.8213,0.0256546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931003,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1147,0,0,1,3234,R,3234,1,1705.51,0.527368,953,1,405,1,55.6145,0.0484869,3234,1,1705.51,0.527368,953,1,405,1,55.6145,0.0484869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931101,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1114,0,0,0,2870,R,2870,1,1212.77,0.422569,715,1,385,1,23.834,0.021395,2870,1,1212.77,0.422569,715,1,385,1,23.834,0.021395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931102,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1474,8,0.0021459,0,3728,R,3728,1,1193.39,0.320116,876,1,560,1,57.9017,0.039282,3728,1,1193.39,0.320116,876,1,560,1,57.9017,0.039282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931103,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,760,0,0,0,1846,R,1846,1,788.561,0.427173,397,1,265,1,15.3444,0.02019,1846,1,788.561,0.427173,397,1,265,1,15.3444,0.02019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171931200,NC,Surry,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1588,8,0.0021558,0,3711,R,3096.02,0.834281,892.872,0.240601,676.885,0.829516,550.612,0.825506,39.7384,0.0250242,2041.69,0.550172,536.123,0.144469,431.959,0.529362,369.947,0.554643,18.3524,0.0115569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37197050101,NC,Yadkin,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2270,5,0.0008929,0,5600,R,5600,1,1869.11,0.333769,1310,1,787,1,181.641,0.080018,5600,1,1869.11,0.333769,1310,1,787,1,181.641,0.080018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37197050102,NC,Yadkin,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1639,0,0,1,4066,R,4066,1,1481.48,0.364357,948,1,607,1,106.872,0.0652058,4066,1,1481.48,0.364357,948,1,607,1,106.872,0.0652058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37197050200,NC,Yadkin,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1878,1,0.0002208,0,4528,R,3981.76,0.879364,1214.93,0.268315,878.203,0.861829,694.22,0.893461,19.8039,0.0105452,3127.68,0.690741,955.014,0.210913,680.291,0.667606,522.067,0.6719,15.1498,0.008067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37197050300,NC,Yadkin,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2549,4,0.0006707,1,5964,R,5064.38,0.849159,2162.2,0.362542,1095.61,0.842127,915.702,0.8542,119.314,0.046808,3434.34,0.575846,1320.8,0.221462,711.483,0.546874,632.144,0.589687,45.1989,0.017732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37197050400,NC,Yadkin,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2569,12,0.0017833,1,6729,R,6729,1,2908.65,0.432257,1783,1,967,1,74.0885,0.0288395,6729,1,2908.65,0.432257,1783,1,967,1,74.0885,0.0288395,31.0111,0.00460857,16.5622,0.00246132,9.2151,0.00516831,2.90943,0.00300872,0.633173,0.000246467,0,0,0,0,0,0,0,0,0,0
37197050501,NC,Yadkin,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2781,282,0.0395512,0,7130,C,6160.43,0.864016,1925.32,0.270031,1404.15,0.857757,1082.3,0.840295,105.715,0.0380132,4673.18,0.655425,1447.77,0.203053,1059.12,0.64699,800.72,0.621677,78.7544,0.0283187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37197050502,NC,Yadkin,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1800,0,0,0,4389,R,4389,1,1791.49,0.408178,940,1,743,1,50.1689,0.0278716,4389,1,1791.49,0.408178,940,1,743,1,50.1689,0.0278716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
